Employee_ID,Name,Age,Department,Salary ($),Join_Date,Performance_Score,Promoted,Work_Location,Employment_Type
17856,Aiden,34,Marketing,199513,2023-12-15,8,No,Office,Full-time
17857,Olivia,50,Marketing,90394,2017-06-13,8,Yes,Hybrid,Part-time
17858,Charlie,26,Marketing,95696,2011-07-23,10,No,Remote,Contract
17859,Bob,33,Sales,50758,2004-07-23,1,Yes,Office,Contract
17860,Olivia,34,Marketing,145633,2019-08-27,1,No,Office,Part-time
17861,Aiden,43,HR,71389,2004-09-05,9,Yes,Hybrid,Part-time
17862,Olivia,61,Engineering,136907,2022-05-17,9,No,Hybrid,Contract
17863,David,36,Marketing,67936,2004-03-01,7,No,Hybrid,Part-time
17864,Olivia,34,Finance,95938,2024-02-24,1,No,Office,Part-time
17865,Charlie,22,Engineering,175634,2022-12-16,10,No,Office,Part-time
17866,Liam,59,Engineering,155614,2016-12-15,2,No,Hybrid,Contract
17867,Liam,64,Finance,56280,2023-10-01,8,No,Remote,Part-time
17868,Mason,22,HR,133310,2020-08-04,8,No,Hybrid,Contract
17869,Aiden,32,Sales,136868,2019-10-11,5,Yes,Hybrid,Full-time
17870,David,64,HR,45396,2004-08-16,2,Yes,Hybrid,Part-time
17871,Charlie,61,Sales,109186,2004-11-02,3,Yes,Hybrid,Part-time
17872,Charlie,43,IT,74313,2010-11-25,5,No,Remote,Part-time
17873,Emma,56,Finance,109412,2005-07-24,3,No,Remote,Full-time
17874,Alice,27,Engineering,162102,2017-10-23,10,No,Hybrid,Part-time
17875,Aiden,49,Engineering,56904,2012-05-20,1,No,Office,Contract
17876,Charlie,52,Engineering,50961,2008-05-17,6,No,Office,Part-time
17877,Sophia,29,Finance,75783,2012-09-25,5,No,Remote,Contract
17878,Charlie,26,Finance,191886,2011-03-11,3,No,Hybrid,Contract
17879,Emma,63,Sales,157130,2023-05-12,9,No,Office,Contract
17880,Olivia,38,Engineering,33307,2019-08-28,10,No,Remote,Contract
17881,Bob,59,HR,98170,2016-01-30,8,No,Remote,Contract
17882,Bob,30,Sales,73757,2014-12-05,7,No,Remote,Part-time
17883,Sophia,31,Engineering,138484,2003-06-05,2,No,Remote,Part-time
17884,Sophia,41,Finance,108079,2023-02-08,10,No,Hybrid,Part-time
17885,Mason,35,Finance,193964,2013-11-02,5,No,Remote,Contract
17886,Bob,35,Finance,67226,2020-01-21,5,No,Office,Full-time
17887,Olivia,47,Engineering,129935,2013-05-14,6,No,Hybrid,Part-time
17888,Bob,50,Finance,149035,2017-03-01,6,No,Remote,Part-time
17889,Alice,48,IT,170345,2016-01-30,3,Yes,Office,Part-time
17890,Aiden,46,Finance,99185,2018-01-19,4,Yes,Office,Contract
17891,Bob,37,Engineering,146776,2021-02-09,1,No,Office,Part-time
17892,Liam,57,Sales,81544,2010-09-21,1,Yes,Hybrid,Contract
17893,Mason,55,Finance,104030,2020-08-04,5,No,Hybrid,Part-time
17894,Emma,37,Marketing,182256,2015-09-23,4,No,Office,Part-time
17895,Sophia,54,IT,191484,2013-09-29,7,Yes,Hybrid,Contract
17896,Alice,24,Engineering,152198,2003-11-29,7,No,Remote,Contract
17897,Sophia,44,Finance,93639,2009-12-07,4,No,Remote,Part-time
17898,Mason,32,Marketing,169409,2022-11-25,10,No,Remote,Contract
17899,Charlie,39,Engineering,34397,2008-08-24,2,No,Hybrid,Contract
17900,Alice,62,Sales,47466,2013-04-30,10,No,Hybrid,Contract
17901,David,50,IT,142433,2007-04-28,4,No,Hybrid,Full-time
17902,Alice,26,Finance,79512,2012-03-20,8,No,Office,Contract
17903,Mason,45,Sales,191735,2007-06-20,2,Yes,Remote,Contract
17904,Emma,50,Engineering,104130,2003-05-16,5,No,Office,Full-time
17905,Alice,50,Marketing,102992,2011-01-01,7,Yes,Office,Contract
17906,Mason,47,Engineering,145273,2017-08-20,10,No,Remote,Full-time
17907,Olivia,61,Engineering,160486,2024-02-05,6,No,Hybrid,Part-time
17908,Aiden,24,IT,110844,2020-09-05,9,No,Office,Part-time
17909,Bob,23,Finance,66380,2011-10-31,2,Yes,Office,Part-time
17910,Olivia,46,Sales,161462,2022-04-25,4,No,Hybrid,Contract
17911,Mason,40,IT,84459,2008-01-16,7,No,Hybrid,Full-time
17912,Liam,61,Marketing,59768,2009-09-18,8,Yes,Remote,Part-time
17913,Charlie,23,Finance,137378,2015-06-07,5,No,Office,Contract
17914,Bob,40,IT,45377,2022-11-28,5,No,Remote,Part-time
17915,Liam,22,Marketing,195129,2006-04-30,4,No,Office,Part-time
17916,Emma,48,Marketing,137507,2016-04-01,9,No,Remote,Part-time
17917,Sophia,56,Sales,197602,2017-04-16,10,No,Remote,Contract
17918,David,62,Engineering,87611,2014-06-08,4,No,Hybrid,Full-time
17919,Bob,26,Marketing,195104,2017-10-13,3,Yes,Office,Full-time
17920,Olivia,59,Marketing,54745,2013-06-07,9,Yes,Remote,Full-time
17921,Charlie,25,Engineering,36918,2007-05-13,7,No,Hybrid,Full-time
17922,Liam,38,HR,35607,2012-07-17,9,No,Hybrid,Contract
17923,Mason,42,Marketing,109027,2011-04-07,4,No,Hybrid,Contract
17924,Bob,52,Finance,44110,2023-05-17,3,No,Office,Contract
17925,Sophia,43,IT,117068,2005-12-15,10,Yes,Remote,Part-time
17926,Mason,32,Engineering,85675,2019-04-12,8,No,Office,Full-time
17927,Liam,55,Engineering,87056,2007-02-18,4,No,Office,Contract
17928,Charlie,36,Engineering,138053,2006-10-27,10,No,Hybrid,Part-time
17929,Alice,31,Finance,57726,2008-07-04,3,No,Office,Part-time
17930,Sophia,59,Engineering,160314,2004-07-06,4,No,Office,Part-time
17931,Mason,53,Finance,128945,2022-03-24,2,No,Remote,Full-time
17932,Sophia,52,Sales,185540,2003-05-17,4,No,Hybrid,Contract
17933,Emma,58,HR,92022,2010-08-12,7,No,Hybrid,Part-time
17934,Mason,49,Engineering,197061,2006-08-03,3,No,Remote,Contract
17935,Bob,52,HR,127890,2014-05-09,1,Yes,Office,Part-time
17936,Alice,27,Engineering,195478,2006-01-23,10,No,Remote,Part-time
17937,Alice,35,Finance,34600,2005-10-02,8,No,Remote,Contract
17938,David,44,IT,153755,2008-08-30,6,No,Office,Part-time
17939,Sophia,37,HR,168825,2014-10-19,3,Yes,Hybrid,Part-time
17940,Olivia,46,HR,39039,2004-04-11,8,No,Remote,Part-time
17941,Alice,60,Finance,128424,2015-04-24,6,No,Office,Full-time
17942,Alice,23,HR,166330,2017-05-23,1,No,Hybrid,Part-time
17943,Emma,59,Sales,125376,2019-07-08,9,No,Remote,Full-time
17944,Aiden,62,Finance,40848,2018-08-15,9,No,Remote,Full-time
17945,Emma,60,HR,147886,2019-09-02,9,No,Hybrid,Contract
17946,Emma,55,HR,40301,2005-08-14,6,No,Remote,Full-time
17947,Aiden,61,HR,168969,2015-08-22,6,Yes,Remote,Part-time
17948,Sophia,64,Finance,37315,2013-05-04,4,No,Office,Full-time
17949,Mason,46,IT,53357,2005-01-08,8,No,Remote,Contract
17950,Charlie,57,Marketing,76768,2016-01-29,9,Yes,Remote,Contract
17951,Olivia,37,Engineering,137672,2009-01-16,7,Yes,Office,Part-time
17952,Alice,39,HR,195981,2011-07-21,7,No,Office,Full-time
17953,David,34,Marketing,50029,2020-11-22,2,No,Hybrid,Full-time
17954,Olivia,58,Marketing,54260,2010-02-18,2,Yes,Hybrid,Contract
17955,Mason,48,HR,92707,2014-11-28,10,No,Hybrid,Contract
17956,Aiden,55,HR,172157,2018-05-27,2,No,Office,Contract
17957,Olivia,32,Engineering,109429,2007-12-17,4,No,Remote,Contract
17958,Alice,22,Marketing,84673,2019-12-07,9,No,Remote,Contract
17959,Olivia,34,IT,125404,2009-09-16,5,No,Remote,Full-time
17960,Charlie,51,Marketing,74288,2014-12-12,2,No,Remote,Full-time
17961,Aiden,26,IT,98197,2007-01-08,4,No,Office,Full-time
17962,Olivia,39,Sales,86542,2023-01-03,7,No,Hybrid,Part-time
17963,Alice,35,IT,166703,2004-05-27,5,No,Hybrid,Part-time
17964,Alice,34,Engineering,187123,2004-01-03,8,No,Hybrid,Part-time
17965,Olivia,53,Finance,159127,2017-05-29,1,No,Office,Full-time
17966,Sophia,28,HR,104644,2004-12-18,5,No,Hybrid,Full-time
17967,David,29,Sales,115736,2014-12-29,4,No,Office,Part-time
17968,Liam,28,Marketing,51262,2010-01-27,3,Yes,Remote,Full-time
17969,Emma,37,IT,156967,2022-06-29,7,No,Office,Contract
17970,Aiden,64,Sales,131400,2003-12-24,10,Yes,Office,Part-time
17971,Liam,52,Finance,183414,2005-11-10,1,No,Hybrid,Full-time
17972,Mason,48,IT,64103,2017-07-03,6,No,Remote,Contract
17973,Mason,54,Engineering,159153,2021-01-06,8,No,Office,Part-time
17974,Alice,50,Marketing,146394,2020-03-25,2,No,Office,Full-time
17975,Mason,29,Marketing,75193,2012-08-05,6,No,Office,Full-time
17976,Sophia,54,IT,143454,2006-01-04,1,No,Office,Contract
17977,David,62,Finance,187143,2021-12-30,6,No,Hybrid,Part-time
17978,Mason,40,HR,186134,2019-08-01,6,No,Hybrid,Full-time
17979,Charlie,42,HR,152336,2018-01-30,5,Yes,Hybrid,Contract
17980,David,62,Marketing,38172,2022-03-25,7,No,Remote,Full-time
17981,Sophia,42,Finance,178284,2016-07-29,5,No,Hybrid,Full-time
17982,Liam,46,Marketing,141822,2011-01-30,8,No,Office,Part-time
17983,David,63,HR,82773,2017-01-15,2,No,Office,Part-time
17984,David,44,Marketing,61832,2022-04-27,6,No,Remote,Full-time
17985,Liam,32,IT,49754,2012-01-31,5,Yes,Remote,Full-time
17986,Sophia,54,Engineering,38540,2010-08-30,10,Yes,Office,Part-time
17987,Mason,41,IT,158197,2007-03-17,2,No,Hybrid,Full-time
17988,Alice,46,Engineering,70093,2012-09-17,7,Yes,Hybrid,Full-time
17989,Aiden,47,Finance,34122,2007-08-14,4,No,Office,Full-time
17990,Liam,61,HR,97536,2014-01-04,6,No,Remote,Contract
17991,Liam,33,Finance,112043,2013-01-03,5,No,Office,Contract
17992,Liam,53,Finance,58769,2019-06-03,4,Yes,Remote,Part-time
17993,Liam,54,HR,37488,2011-10-20,2,No,Hybrid,Full-time
17994,Aiden,31,Sales,62151,2023-05-18,7,Yes,Hybrid,Full-time
17995,Aiden,25,Sales,145447,2012-02-18,5,No,Office,Contract
17996,Mason,36,Marketing,43981,2016-12-18,3,No,Hybrid,Part-time
17997,Olivia,27,Sales,124356,2021-12-29,6,Yes,Office,Part-time
17998,Olivia,48,IT,54890,2024-01-02,8,No,Office,Full-time
17999,Bob,26,Engineering,63267,2013-02-09,10,Yes,Remote,Full-time
18000,Liam,26,Finance,96823,2020-05-28,10,No,Office,Contract
18001,Liam,39,Marketing,47140,2015-03-21,2,No,Office,Contract
18002,David,49,Finance,59444,2011-02-15,10,No,Hybrid,Part-time
18003,Olivia,56,HR,89321,2011-07-18,4,No,Remote,Contract
18004,Mason,43,Sales,86043,2019-12-12,3,No,Remote,Contract
18005,Alice,55,HR,157376,2008-06-26,7,No,Remote,Part-time
18006,Bob,25,Marketing,42712,2009-05-29,10,No,Hybrid,Part-time
18007,Bob,39,Engineering,176276,2007-12-24,8,No,Remote,Part-time
18008,Mason,62,IT,168759,2016-06-22,8,No,Hybrid,Full-time
18009,Alice,47,Sales,160218,2018-12-09,4,No,Remote,Full-time
18010,David,63,HR,82593,2010-12-06,10,No,Office,Contract
18011,Aiden,43,Engineering,169889,2005-03-13,2,No,Remote,Contract
18012,Emma,54,Sales,61076,2020-03-13,6,No,Hybrid,Contract
18013,Olivia,64,Finance,51149,2018-09-02,3,No,Hybrid,Full-time
18014,Liam,35,IT,37642,2014-09-16,8,No,Office,Full-time
18015,Mason,52,Engineering,189682,2017-04-26,3,No,Office,Part-time
18016,Olivia,31,Sales,82361,2018-11-29,2,No,Hybrid,Part-time
18017,Liam,45,IT,185995,2010-08-08,9,No,Remote,Full-time
18018,Emma,42,Engineering,76344,2007-03-04,9,No,Office,Full-time
18019,Emma,29,Finance,184286,2009-05-14,9,No,Office,Full-time
18020,Aiden,53,Finance,183667,2013-06-29,3,No,Remote,Contract
18021,Sophia,52,HR,187024,2019-10-04,2,No,Hybrid,Part-time
18022,Emma,55,Marketing,114346,2016-12-04,4,No,Office,Contract
18023,Olivia,44,HR,177210,2010-06-19,2,No,Office,Part-time
18024,Charlie,46,IT,191630,2010-04-11,8,No,Hybrid,Full-time
18025,Charlie,28,HR,85184,2005-07-09,10,No,Remote,Contract
18026,Liam,40,Engineering,101208,2010-02-07,1,No,Remote,Part-time
18027,Liam,28,Sales,152270,2018-03-22,2,No,Office,Contract
18028,Sophia,29,Engineering,81061,2019-10-11,6,No,Hybrid,Full-time
18029,Charlie,35,HR,158147,2005-04-09,9,No,Remote,Part-time
18030,Liam,22,Marketing,42561,2004-03-26,10,No,Hybrid,Full-time
18031,Emma,34,Engineering,118994,2018-10-27,5,No,Office,Part-time
18032,Liam,24,Engineering,50793,2017-09-25,5,No,Remote,Contract
18033,Bob,49,Engineering,79864,2016-09-25,3,No,Hybrid,Part-time
18034,Sophia,59,Marketing,73966,2019-02-07,8,No,Hybrid,Contract
18035,Mason,36,Engineering,172618,2021-07-12,6,No,Office,Full-time
18036,Alice,57,IT,62897,2004-12-11,10,No,Remote,Full-time
18037,David,24,Finance,167436,2011-05-19,2,No,Office,Part-time
18038,Alice,25,Marketing,164973,2009-12-09,5,No,Office,Full-time
18039,Alice,26,IT,114810,2019-04-02,4,No,Remote,Part-time
18040,Aiden,47,Marketing,69753,2019-03-19,10,No,Hybrid,Contract
18041,Mason,46,Marketing,68572,2020-12-11,9,No,Hybrid,Part-time
18042,Liam,31,Finance,109037,2013-02-05,4,No,Hybrid,Part-time
18043,Aiden,29,Sales,31497,2020-04-09,8,No,Remote,Part-time
18044,Alice,33,IT,120329,2006-01-31,1,No,Office,Full-time
18045,Bob,24,Marketing,191972,2009-01-04,5,No,Hybrid,Contract
18046,David,48,Marketing,56300,2022-10-01,9,No,Hybrid,Part-time
18047,Alice,44,HR,127468,2011-04-28,3,No,Remote,Contract
18048,Charlie,61,Engineering,193502,2020-08-21,6,Yes,Remote,Full-time
18049,Mason,54,Sales,176288,2024-01-09,10,No,Office,Part-time
18050,Mason,35,Finance,174564,2015-08-24,6,No,Office,Part-time
18051,Mason,44,IT,169714,2007-11-29,6,Yes,Hybrid,Contract
18052,Sophia,52,Marketing,82534,2005-11-04,4,Yes,Hybrid,Contract
18053,Sophia,34,Engineering,181404,2012-01-22,7,Yes,Remote,Contract
18054,Emma,33,IT,190027,2017-10-01,3,Yes,Office,Part-time
18055,Olivia,56,Finance,114284,2011-02-14,6,No,Hybrid,Part-time
18056,David,39,Sales,90277,2022-08-22,10,No,Remote,Contract
18057,Aiden,42,HR,100418,2009-02-18,5,No,Office,Contract
18058,Liam,63,Sales,86815,2019-08-04,3,No,Office,Contract
18059,Alice,22,HR,66111,2019-01-31,2,Yes,Office,Full-time
18060,Olivia,59,IT,135136,2013-06-16,1,No,Remote,Part-time
18061,Liam,62,Sales,125641,2005-08-27,8,No,Office,Contract
18062,Aiden,63,Sales,108639,2016-08-19,1,Yes,Remote,Full-time
18063,Olivia,30,Sales,46293,2019-04-11,5,No,Remote,Part-time
18064,Liam,44,Finance,165471,2019-02-10,5,Yes,Remote,Full-time
18065,Bob,35,IT,59738,2018-12-13,1,No,Office,Contract
18066,Sophia,32,HR,49475,2003-08-18,9,Yes,Hybrid,Full-time
18067,Aiden,28,Sales,135922,2013-08-16,5,Yes,Hybrid,Full-time
18068,David,52,IT,97769,2011-02-02,9,No,Remote,Contract
18069,Charlie,45,Engineering,40167,2017-09-03,6,No,Remote,Contract
18070,Bob,47,Finance,90446,2008-10-28,7,No,Hybrid,Part-time
18071,Sophia,51,Finance,161202,2003-07-31,7,No,Office,Full-time
18072,Mason,55,Engineering,134592,2007-07-13,2,No,Hybrid,Contract
18073,Sophia,59,IT,91673,2023-04-01,5,Yes,Hybrid,Contract
18074,Olivia,26,HR,62606,2006-07-04,2,No,Office,Contract
18075,Emma,26,IT,137405,2003-11-16,4,No,Remote,Part-time
18076,Bob,40,IT,180884,2012-08-29,3,No,Hybrid,Full-time
18077,Mason,59,Marketing,139866,2003-06-05,6,No,Remote,Contract
18078,Olivia,49,Finance,168193,2013-08-13,5,Yes,Office,Full-time
18079,Aiden,47,HR,118659,2018-04-18,1,No,Office,Contract
18080,David,63,Marketing,152055,2017-06-02,2,No,Office,Contract
18081,Sophia,44,Engineering,182358,2017-10-30,7,No,Office,Full-time
18082,Aiden,51,IT,161440,2019-02-10,9,No,Office,Full-time
18083,Mason,24,Engineering,184675,2016-08-13,1,Yes,Remote,Part-time
18084,Olivia,49,Finance,103293,2019-10-13,4,No,Office,Part-time
18085,Emma,54,Marketing,183717,2011-11-07,3,No,Remote,Full-time
18086,Sophia,63,Marketing,135666,2004-11-10,5,No,Office,Contract
18087,David,24,HR,177908,2009-04-13,5,No,Remote,Part-time
18088,Emma,26,IT,36694,2021-11-29,10,No,Office,Full-time
18089,Liam,40,HR,141834,2003-09-11,10,No,Office,Part-time
18090,Olivia,63,Marketing,174155,2015-02-18,2,Yes,Remote,Full-time
18091,Aiden,22,Marketing,59614,2011-05-14,5,No,Hybrid,Contract
18092,Sophia,59,HR,142503,2012-07-17,4,Yes,Office,Part-time
18093,Sophia,30,Marketing,170242,2012-08-27,1,No,Remote,Part-time
18094,Mason,26,Sales,78951,2021-07-25,1,No,Remote,Part-time
18095,David,63,Finance,98891,2012-08-05,1,No,Hybrid,Part-time
18096,Charlie,55,IT,126818,2007-07-25,8,No,Office,Full-time
18097,Liam,58,Finance,118258,2014-07-15,3,Yes,Hybrid,Full-time
18098,Emma,54,IT,36662,2013-10-08,9,No,Remote,Part-time
18099,Bob,46,Marketing,46774,2024-02-21,10,No,Office,Contract
18100,Bob,63,HR,47079,2014-08-05,2,No,Hybrid,Full-time
18101,Sophia,50,HR,74585,2010-10-25,9,Yes,Office,Full-time
18102,Mason,46,Marketing,71796,2018-04-10,9,No,Remote,Contract
18103,Alice,30,IT,156177,2012-09-08,4,No,Hybrid,Part-time
18104,Sophia,24,Marketing,127366,2008-03-05,4,Yes,Remote,Part-time
18105,Bob,36,IT,159875,2008-04-27,4,No,Remote,Full-time
18106,Bob,25,Marketing,41882,2003-09-06,1,Yes,Hybrid,Contract
18107,Liam,59,Marketing,112486,2022-04-04,5,No,Hybrid,Contract
18108,Aiden,41,Marketing,85041,2015-09-28,6,Yes,Hybrid,Full-time
18109,Alice,44,HR,174489,2011-05-04,4,No,Remote,Part-time
18110,Sophia,58,IT,150324,2023-03-16,8,No,Office,Part-time
18111,Liam,29,Engineering,177773,2023-03-08,3,No,Office,Contract
18112,Mason,58,Marketing,37892,2010-12-12,9,No,Office,Contract
18113,Liam,54,Finance,152539,2008-06-16,7,No,Office,Contract
18114,Sophia,54,Finance,121801,2009-06-28,8,No,Office,Contract
18115,Olivia,28,HR,170250,2023-12-17,7,No,Office,Contract
18116,Charlie,43,Sales,116217,2014-03-18,9,No,Hybrid,Contract
18117,Sophia,26,Engineering,121835,2016-04-10,2,No,Office,Contract
18118,David,36,HR,38800,2008-04-10,4,Yes,Remote,Contract
18119,Bob,42,Sales,143648,2014-06-29,2,No,Remote,Contract
18120,Alice,46,HR,76433,2017-06-17,8,No,Office,Full-time
18121,Alice,38,Finance,33347,2023-07-08,2,No,Remote,Part-time
18122,Aiden,28,Marketing,41294,2006-09-27,8,No,Remote,Full-time
18123,Charlie,40,IT,192738,2011-09-12,6,No,Office,Full-time
18124,David,28,Marketing,88833,2023-04-12,7,Yes,Hybrid,Contract
18125,Bob,61,Finance,177572,2012-06-25,6,No,Hybrid,Contract
18126,Alice,45,IT,193145,2013-03-18,9,No,Office,Contract
18127,David,32,Sales,190355,2006-02-15,4,No,Hybrid,Full-time
18128,Liam,62,Sales,179893,2020-07-17,1,No,Hybrid,Contract
18129,Aiden,22,Finance,182123,2016-10-18,9,Yes,Office,Contract
18130,Sophia,53,IT,79131,2020-07-23,10,No,Remote,Part-time
18131,Sophia,61,Marketing,55749,2007-08-15,8,No,Hybrid,Contract
18132,Olivia,23,Finance,138674,2008-04-14,1,Yes,Office,Part-time
18133,Bob,36,Sales,112977,2019-09-07,10,Yes,Remote,Full-time
18134,David,42,Finance,46786,2023-10-22,6,No,Hybrid,Part-time
18135,Emma,45,Marketing,145182,2020-08-21,10,No,Office,Contract
18136,Alice,38,HR,125686,2017-02-21,4,No,Hybrid,Contract
18137,Mason,30,Engineering,176721,2020-10-03,2,No,Hybrid,Part-time
18138,Mason,56,Engineering,133561,2021-05-14,3,No,Office,Part-time
18139,Sophia,41,Engineering,127570,2017-09-23,9,No,Remote,Contract
18140,Emma,40,HR,104927,2009-07-17,5,No,Office,Part-time
18141,Mason,39,Marketing,108673,2005-08-27,7,No,Remote,Part-time
18142,Charlie,41,IT,192244,2003-08-12,2,No,Office,Contract
18143,Charlie,51,Finance,53535,2006-07-30,8,No,Office,Full-time
18144,Bob,61,Marketing,105857,2014-12-30,3,No,Hybrid,Full-time
18145,Emma,22,HR,141490,2006-06-16,1,No,Remote,Contract
18146,Charlie,45,Sales,103611,2021-03-10,8,Yes,Remote,Part-time
18147,Charlie,45,Engineering,78146,2024-02-07,9,No,Remote,Full-time
18148,Sophia,40,Engineering,78850,2014-07-05,8,Yes,Hybrid,Part-time
18149,Mason,51,Marketing,69721,2010-09-04,1,No,Office,Contract
18150,Bob,47,Engineering,88463,2009-08-23,7,No,Hybrid,Part-time
18151,David,63,Engineering,178184,2005-11-13,7,No,Office,Full-time
18152,Liam,59,Marketing,115888,2007-09-07,4,No,Office,Part-time
18153,Alice,50,Marketing,70840,2010-09-20,8,No,Office,Full-time
18154,Alice,34,HR,95369,2007-08-09,5,No,Office,Part-time
18155,Aiden,25,HR,47991,2016-03-03,4,No,Office,Full-time
18156,Liam,38,Engineering,183686,2009-10-18,5,No,Hybrid,Part-time
18157,Liam,54,Marketing,99393,2019-09-22,2,Yes,Remote,Full-time
18158,Alice,26,Marketing,196666,2024-03-01,4,No,Office,Full-time
18159,Alice,49,Engineering,89081,2004-05-04,10,No,Hybrid,Contract
18160,David,45,IT,172180,2024-02-08,8,No,Hybrid,Part-time
18161,Emma,38,Sales,73585,2018-08-31,7,Yes,Hybrid,Full-time
18162,Emma,60,Finance,42945,2017-08-16,8,No,Hybrid,Part-time
18163,David,61,Finance,35394,2011-09-19,7,Yes,Hybrid,Part-time
18164,Mason,32,Engineering,133048,2015-09-12,7,No,Office,Contract
18165,Liam,33,Finance,82967,2004-05-01,7,No,Remote,Full-time
18166,Olivia,34,HR,105398,2010-08-12,2,No,Office,Full-time
18167,Liam,29,HR,169169,2005-06-01,3,No,Office,Part-time
18168,Aiden,22,IT,72178,2005-10-09,1,No,Remote,Contract
18169,Alice,30,Engineering,82470,2004-12-26,2,No,Office,Full-time
18170,Liam,49,HR,173707,2014-09-30,10,No,Remote,Full-time
18171,Alice,23,Engineering,113769,2004-03-06,6,No,Office,Part-time
18172,Liam,35,Engineering,170703,2006-10-10,2,No,Remote,Full-time
18173,Aiden,34,Marketing,93660,2018-10-26,1,No,Hybrid,Part-time
18174,Mason,23,Sales,97722,2006-12-11,8,Yes,Remote,Full-time
18175,Olivia,25,Sales,58413,2009-01-28,9,No,Office,Full-time
18176,Charlie,33,Engineering,185778,2021-08-25,7,No,Office,Contract
18177,David,31,Sales,182453,2017-06-13,3,No,Remote,Full-time
18178,David,24,Sales,197316,2011-08-22,1,No,Hybrid,Full-time
18179,Olivia,25,Finance,98416,2008-03-08,4,Yes,Office,Contract
18180,Liam,27,Finance,169164,2010-11-24,10,No,Hybrid,Full-time
18181,Charlie,44,Marketing,100542,2018-11-17,3,No,Remote,Part-time
18182,Aiden,26,IT,107230,2004-09-30,3,Yes,Remote,Part-time
18183,Emma,24,HR,171099,2024-01-18,2,No,Remote,Contract
18184,Liam,31,HR,60152,2005-07-01,10,No,Hybrid,Full-time
18185,Mason,64,Finance,67452,2016-05-13,3,No,Hybrid,Contract
18186,Alice,40,Engineering,83503,2010-11-28,5,Yes,Remote,Contract
18187,Bob,35,Sales,163990,2008-07-09,4,No,Remote,Full-time
18188,Liam,42,Marketing,93350,2014-04-06,1,No,Remote,Full-time
18189,Bob,64,IT,90888,2024-01-13,1,No,Hybrid,Full-time
18190,Liam,49,Finance,199798,2013-10-12,1,No,Hybrid,Contract
18191,Olivia,42,Engineering,95247,2012-12-30,10,No,Hybrid,Contract
18192,Bob,57,Marketing,72120,2004-06-21,9,No,Remote,Contract
18193,Liam,45,Engineering,135946,2010-01-19,9,No,Hybrid,Full-time
18194,David,59,Marketing,166319,2023-12-18,9,No,Office,Contract
18195,Bob,38,Finance,41833,2007-07-14,10,No,Hybrid,Contract
18196,Liam,43,Marketing,135211,2023-12-03,4,No,Hybrid,Full-time
18197,Emma,40,Sales,36075,2005-07-26,4,No,Office,Full-time
18198,Alice,31,Marketing,119476,2008-01-04,10,Yes,Hybrid,Contract
18199,Emma,32,IT,73688,2022-05-26,7,No,Remote,Part-time
18200,Charlie,59,Marketing,82129,2003-05-09,3,No,Office,Contract
18201,Liam,23,HR,109406,2005-02-05,10,No,Remote,Part-time
18202,Sophia,54,Marketing,187608,2008-03-08,3,No,Office,Contract
18203,Mason,64,Engineering,150813,2014-07-30,4,Yes,Hybrid,Part-time
18204,Emma,52,Finance,189263,2021-11-09,6,No,Office,Full-time
18205,Bob,56,HR,142195,2015-10-09,1,No,Hybrid,Full-time
18206,Olivia,58,Finance,31208,2021-03-29,3,No,Hybrid,Contract
18207,Mason,57,Engineering,75149,2014-08-31,5,No,Remote,Full-time
18208,Sophia,44,IT,183981,2020-12-23,4,No,Office,Contract
18209,Aiden,57,Sales,139385,2006-11-18,8,No,Office,Contract
18210,Liam,61,IT,196880,2021-10-21,9,Yes,Hybrid,Full-time
18211,Olivia,60,HR,56513,2004-04-28,8,Yes,Remote,Part-time
18212,Liam,47,Engineering,80447,2023-02-18,9,No,Remote,Contract
18213,Charlie,46,Engineering,91602,2010-11-07,8,No,Hybrid,Part-time
18214,Sophia,38,Sales,85514,2007-03-27,10,No,Remote,Part-time
18215,Liam,36,Marketing,72838,2003-09-21,1,No,Remote,Full-time
18216,Bob,58,HR,105389,2008-11-16,7,No,Hybrid,Contract
18217,Charlie,25,Sales,139190,2009-09-06,9,Yes,Remote,Full-time
18218,David,43,Finance,82913,2010-07-30,1,No,Hybrid,Contract
18219,Aiden,38,Sales,43548,2023-01-25,10,No,Remote,Part-time
18220,Sophia,43,Finance,150450,2013-10-18,1,No,Hybrid,Contract
18221,Alice,38,Finance,108032,2017-08-13,10,No,Office,Part-time
18222,Olivia,35,Engineering,124601,2009-04-13,2,No,Remote,Full-time
18223,Emma,35,Sales,107418,2003-09-02,5,No,Remote,Full-time
18224,Liam,38,Engineering,181360,2015-12-17,8,Yes,Remote,Full-time
18225,Olivia,29,Engineering,124986,2020-01-03,8,No,Remote,Contract
18226,Olivia,55,IT,186957,2006-06-21,10,Yes,Remote,Contract
18227,Alice,47,IT,116797,2018-10-07,4,No,Hybrid,Full-time
18228,Alice,51,Engineering,79739,2017-01-23,7,No,Remote,Contract
18229,Charlie,43,Engineering,90425,2011-08-16,7,Yes,Hybrid,Contract
18230,Sophia,37,Finance,118761,2021-10-04,9,No,Office,Contract
18231,Bob,51,Engineering,120098,2008-04-15,9,No,Office,Part-time
18232,Aiden,37,HR,146847,2024-01-03,3,No,Hybrid,Contract
18233,Alice,59,Sales,68164,2020-12-06,8,No,Office,Full-time
18234,Alice,45,HR,142003,2014-10-30,5,No,Hybrid,Full-time
18235,Emma,57,IT,162359,2017-02-24,5,No,Remote,Contract
